11,6461,9,07/14/2022
11,7018,1,07/14/2022
11,8151,1,07/14/2022
11,8376,1,07/14/2022
11,9298,2,07/14/2022
11,9318,1,07/14/2022
11,9803,1,07/14/2022
11,9808,2,07/14/2022
11,11486,4,07/14/2022
11,13571,3,07/14/2022
11,14501,6,07/14/2022
11,14777,13,07/14/2022
11,14778,14,07/14/2022
11,15929,2,07/14/2022
11,17712,1,07/14/2022
11,18118,2,07/14/2022
11,19444,4,07/14/2022
11,21844,2,07/14/2022
11,23724,6,07/14/2022
11,26627,1,07/14/2022
11,29208,1,07/14/2022
12,209,52,07/14/2022
12,226,2,07/14/2022
12,1312,84,07/14/2022
12,3557,1,07/14/2022
12,3561,7,07/14/2022
12,3659,1,07/14/2022
12,4814,12,07/14/2022
12,4983,108,07/14/2022
12,5550,4,07/14/2022
12,7018,151,07/14/2022
12,7132,3,07/14/2022
12,7377,70,07/14/2022
12,9506,234,07/14/2022
12,14265,482,07/14/2022
12,14501,1,07/14/2022
12,19918,303,07/14/2022
12,29863,8,07/14/2022
12,30099,4,07/14/2022
12,33260,8,07/14/2022
12,33651,3,07/14/2022
12,36351,1,07/14/2022
13,8,6,07/14/2022
13,852,1,07/14/2022
13,4134,2,07/14/2022
13,5078,1,07/14/2022
13,7018,1,07/14/2022
13,13571,1,07/14/2022
13,17226,1,07/14/2022
13,23724,2,07/14/2022
14,7018,1,07/14/2022
14,7132,2,07/14/2022
14,14501,3,07/14/2022
14,14777,3,07/14/2022
14,22855,14,07/14/2022
14,29895,14,07/14/2022
14,31976,82,07/14/2022
14,33651,7,07/14/2022
15,8,6,07/14/2022
15,852,4,07/14/2022
15,3561,1,07/14/2022
15,4134,2,07/14/2022
15,4812,1,07/14/2022
15,7018,2,07/14/2022
15,8075,2,07/14/2022
15,13571,3,07/14/2022
15,13867,2,07/14/2022
15,22822,4,07/14/2022
15,23724,3,07/14/2022
16,8,7,07/14/2022
16,852,4,07/14/2022
16,4134,2,07/14/2022
16,4812,1,07/14/2022
16,4837,1,07/14/2022
16,5078,2,07/14/2022
16,7018,1,07/14/2022
16,9394,2,07/14/2022
16,13571,3,07/14/2022
16,23724,4,07/14/2022
17,3,3,07/14/2022
17,852,38,07/14/2022
17,1239,10,07/14/2022
17,2152,23,07/14/2022
17,2200,2,07/14/2022
17,3356,12,07/14/2022
17,3561,91,07/14/2022
17,3701,3,07/14/2022
17,4134,1,07/14/2022
17,5550,13,07/14/2022
17,5631,2,07/14/2022
17,5691,2,07/14/2022
17,6432,34,07/14/2022
17,6517,100,07/14/2022
17,6539,12,07/14/2022
17,7015,1,07/14/2022
17,8070,3,07/14/2022
17,8560,2,07/14/2022
17,9156,15,07/14/2022
17,10565,15,07/14/2022
17,10763,14,07/14/2022
17,10910,11,07/14/2022
17,10933,4,07/14/2022
17,11305,42,07/14/2022
17,12168,7,07/14/2022
17,12182,2,07/14/2022
17,12222,46,07/14/2022
17,13797,1,07/14/2022
17,13867,13,07/14/2022
17,13890,7,07/14/2022
17,14361,1,07/14/2022
17,14744,60,07/14/2022
17,14829,2,07/14/2022
17,15169,114,07/14/2022
17,16509,18,07/14/2022
17,18924,48,07/14/2022
17,19024,3,07/14/2022
17,21844,43,07/14/2022
17,25751,2,07/14/2022
17,26458,11,07/14/2022
17,29720,2,07/14/2022
17,30217,23,07/14/2022
17,31976,6,07/14/2022
17,36347,1,07/14/2022
17,36839,2,07/14/2022
18,852,1,07/14/2022
18,3215,45,07/14/2022
18,3561,1,07/14/2022
18,4134,1,07/14/2022
18,7015,1,07/14/2022
18,8075,2,07/14/2022
18,15169,4,07/14/2022
19,209,2,07/14/2022
19,8070,3,07/14/2022
10,714,1,07/15/2022
10,1213,1,07/15/2022
10,3561,18,07/15/2022
10,3671,11,07/15/2022
10,3680,2,07/15/2022
10,4134,4,07/15/2022
10,4766,1,07/15/2022
10,4837,5,07/15/2022
10,5410,1,07/15/2022
10,5603,1,07/15/2022
10,5617,1,07/15/2022
10,6327,1,07/15/2022
10,6350,1,07/15/2022
10,7132,2,07/15/2022
10,7757,1,07/15/2022
10,8434,1,07/15/2022
10,9121,3,07/15/2022
10,10738,1,07/15/2022
10,10796,1,07/15/2022
10,11427,1,07/15/2022
10,11707,1,07/15/2022
10,13121,2,07/15/2022
10,13307,1,07/15/2022
10,13462,16,07/15/2022
10,13749,1,07/15/2022
10,13867,1,07/15/2022
10,14501,1,07/15/2022
10,15169,14,07/15/2022
10,15497,1,07/15/2022
10,15772,1,07/15/2022
10,15802,2,07/15/2022
10,17964,1,07/15/2022
10,17968,1,07/15/2022
10,19262,3,07/15/2022
10,19742,1,07/15/2022
10,20258,1,07/15/2022
10,23106,1,07/15/2022
10,24867,30,07/15/2022
10,25653,1,07/15/2022
10,26085,7,07/15/2022
10,26101,4,07/15/2022
10,26347,2,07/15/2022
10,27357,1,07/15/2022
10,27699,2,07/15/2022
10,28573,1,07/15/2022
10,30374,1,07/15/2022
10,31252,169,07/15/2022
10,32445,4,07/15/2022
10,33287,1,07/15/2022
10,36066,1,07/15/2022
10,36149,1,07/15/2022
10,36727,1,07/15/2022
11,73,5,07/15/2022
11,81,2,07/15/2022
11,701,2,07/15/2022
11,1241,4,07/15/2022
11,1299,2,07/15/2022
11,2856,15,07/15/2022
11,3265,1360,07/15/2022
11,3320,1,07/15/2022
11,3352,1,07/15/2022
11,3462,1,07/15/2022
11,3561,5,07/15/2022
11,4323,1,07/15/2022
11,4436,4,07/15/2022
11,4538,2,07/15/2022
11,4766,4,07/15/2022
11,4812,1,07/15/2022
11,4837,307,07/15/2022
11,5078,2,07/15/2022
11,6198,1,07/15/2022
11,6461,3,07/15/2022
11,6830,1,07/15/2022
11,7016,1,07/15/2022
11,7132,2,07/15/2022
11,7757,1,07/15/2022
11,8376,2,07/15/2022
11,9269,1,07/15/2022
11,9318,1,07/15/2022
11,9457,1,07/15/2022
11,9800,2,07/15/2022
11,9929,3,07/15/2022
11,13749,4,07/15/2022
11,14501,8,07/15/2022
11,14777,12,07/15/2022
11,14778,4,07/15/2022
11,14780,1,07/15/2022
11,15169,2,07/15/2022
11,17147,2,07/15/2022
11,17676,2,07/15/2022
11,17712,1,07/15/2022
11,17785,4,07/15/2022
11,19262,1,07/15/2022
11,19742,1,07/15/2022
11,21599,2,07/15/2022
11,23342,3,07/15/2022
11,31252,57,07/15/2022
11,33489,1,07/15/2022
11,34320,2,07/15/2022
12,47,1,07/15/2022
12,81,1,07/15/2022
12,209,2,07/15/2022
12,1312,84,07/15/2022
12,3561,12,07/15/2022
12,4837,1,07/15/2022
12,7018,144,07/15/2022
12,7132,3,07/15/2022
12,7377,78,07/15/2022
12,7774,1,07/15/2022
12,9506,38,07/15/2022
12,14265,69,07/15/2022
12,19742,1,07/15/2022
12,19918,157,07/15/2022
12,26803,7,07/15/2022
12,29863,8,07/15/2022
12,30099,8,07/15/2022
12,31252,196,07/15/2022
12,33651,11,07/15/2022
13,81,2,07/15/2022
13,701,1,07/15/2022
13,2152,1,07/15/2022
13,3320,6,07/15/2022
13,4134,2,07/15/2022
13,4436,4,07/15/2022
13,4812,1,07/15/2022
13,4837,263,07/15/2022
13,5078,2,07/15/2022
13,9457,1,07/15/2022
13,9800,2,07/15/2022
13,13749,5,07/15/2022
13,14501,2,07/15/2022
13,17785,4,07/15/2022
13,19742,1,07/15/2022
14,4323,2,07/15/2022
14,4837,3,07/15/2022
14,7132,15,07/15/2022
14,14501,8,07/15/2022
14,14778,4,07/15/2022
14,19742,1,07/15/2022
14,31252,1,07/15/2022
14,31976,84,07/15/2022
15,81,2,07/15/2022
15,209,1,07/15/2022
15,701,2,07/15/2022
15,2152,1,07/15/2022
15,3356,1,07/15/2022
15,3561,1,07/15/2022
15,4134,2,07/15/2022
15,4436,4,07/15/2022
15,4837,308,07/15/2022
15,5078,2,07/15/2022
15,8075,4,07/15/2022
15,9457,1,07/15/2022
15,9800,4,07/15/2022
15,10223,1,07/15/2022
15,13749,5,07/15/2022
15,14501,1,07/15/2022
15,17785,2,07/15/2022
15,19742,1,07/15/2022
15,23724,1,07/15/2022
15,24138,1,07/15/2022
15,31252,1,07/15/2022
16,81,2,07/15/2022
16,701,2,07/15/2022
16,1668,2,07/15/2022
16,3320,4,07/15/2022
16,4134,4,07/15/2022
16,4436,6,07/15/2022
16,4837,316,07/15/2022
16,5078,1,07/15/2022
16,9457,1,07/15/2022
16,9800,2,07/15/2022
16,9929,2,07/15/2022
16,13749,4,07/15/2022
16,14501,2,07/15/2022
16,15169,8,07/15/2022
16,17785,6,07/15/2022
16,19742,2,07/15/2022
16,31252,3,07/15/2022
17,701,2,07/15/2022
17,2152,1,07/15/2022
17,3561,2,07/15/2022
17,6517,1057,07/15/2022
17,8070,2,07/15/2022
17,8075,4,07/15/2022
17,18924,48,07/15/2022
18,701,1,07/15/2022
18,3356,1,07/15/2022
18,3462,4,07/15/2022
18,8070,2,07/15/2022
18,13749,4271,07/15/2022
18,15169,4,07/15/2022
18,19742,1303,07/15/2022
19,3561,4,07/15/2022
19,8070,3,07/15/2022
19,8075,2,07/15/2022
10,205,1,07/16/2022
10,209,1,07/16/2022
10,701,3,07/16/2022
10,2518,1,07/16/2022
10,3267,1,07/16/2022
10,3462,3,07/16/2022
10,3561,6,07/16/2022
10,3671,7,07/16/2022
10,3786,1,07/16/2022
10,4766,1,07/16/2022
10,4837,2,07/16/2022
10,5462,2,07/16/2022
10,6140,33,07/16/2022
10,7029,1,07/16/2022
10,7132,5,07/16/2022
10,7470,3,07/16/2022
10,7738,2,07/16/2022
10,8167,2,07/16/2022
10,8560,558,07/16/2022
10,8972,2,07/16/2022
10,9121,1,07/16/2022
10,10481,1,07/16/2022
10,11530,1,07/16/2022
10,12876,1,07/16/2022
10,13462,23,07/16/2022
10,13664,1,07/16/2022
10,17968,1,07/16/2022
10,18302,101,07/16/2022
10,19262,1,07/16/2022
10,26085,7,07/16/2022
10,26101,4,07/16/2022
10,27699,1,07/16/2022
10,33651,1,07/16/2022
10,35005,5,07/16/2022
11,205,3,07/16/2022
11,680,1,07/16/2022
11,852,1,07/16/2022
11,3265,1342,07/16/2022
11,3462,2,07/16/2022
11,3561,26,07/16/2022
11,3786,2,07/16/2022
11,3794,2,07/16/2022
11,4134,5,07/16/2022
11,4266,10,07/16/2022
11,4323,1,07/16/2022
11,4732,2,07/16/2022
11,4766,6,07/16/2022
11,4812,1,07/16/2022
11,4837,2,07/16/2022
11,5462,1,07/16/2022
11,5617,1,07/16/2022
11,6140,181,07/16/2022
11,6198,1,07/16/2022
11,6461,36,07/16/2022
11,6848,1,07/16/2022
11,7015,1,07/16/2022
11,7132,1,07/16/2022
11,8167,1,07/16/2022
11,8376,4,07/16/2022
11,8560,7,07/16/2022
11,8972,1,07/16/2022
11,9318,2,07/16/2022
11,9808,1,07/16/2022
11,10052,1,07/16/2022
11,12859,52,07/16/2022
11,13649,1,07/16/2022
11,14777,9,07/16/2022
11,14778,4,07/16/2022
11,15169,3,07/16/2022
11,17379,2,07/16/2022
11,17676,2,07/16/2022
11,18302,101,07/16/2022
11,19262,1,07/16/2022
11,21309,2,07/16/2022
11,21803,1,07/16/2022
11,30491,1,07/16/2022
11,32013,1,07/16/2022
11,33774,2,07/16/2022
11,35005,6,07/16/2022
11,36657,1,07/16/2022
12,1312,85,07/16/2022
12,2152,1,07/16/2022
12,2914,1,07/16/2022
12,3267,1,07/16/2022
12,3561,3,07/16/2022
12,4323,8,07/16/2022
12,7018,150,07/16/2022
12,7132,3,07/16/2022
12,7377,77,07/16/2022
12,8167,1,07/16/2022
12,8560,7,07/16/2022
12,9506,21,07/16/2022
12,12406,2,07/16/2022
12,16572,8,07/16/2022
12,18302,76,07/16/2022
12,19918,144,07/16/2022
12,30099,12,07/16/2022
12,33260,4,07/16/2022
12,33651,11,07/16/2022
12,35005,5,07/16/2022
12,36351,2,07/16/2022
13,205,3,07/16/2022
13,3561,2,07/16/2022
13,4134,1,07/16/2022
13,4732,2,07/16/2022
13,4812,1,07/16/2022
13,6140,1,07/16/2022
13,8167,2,07/16/2022
13,8560,1,07/16/2022
13,8972,2,07/16/2022
13,18302,1,07/16/2022
13,35005,7,07/16/2022
14,205,1,07/16/2022
14,3267,1,07/16/2022
14,3561,24,07/16/2022
14,4134,3,07/16/2022
14,7132,15,07/16/2022
14,8167,1,07/16/2022
14,8560,7,07/16/2022
14,8972,1,07/16/2022
14,18302,79,07/16/2022
14,31976,84,07/16/2022
14,35005,5,07/16/2022
15,205,3,07/16/2022
15,1241,2,07/16/2022
15,1785,2,07/16/2022
15,3561,1,07/16/2022
15,4134,1,07/16/2022
15,4732,2,07/16/2022
15,6724,1,07/16/2022
15,7132,1,07/16/2022
15,8070,2,07/16/2022
15,8560,2,07/16/2022
15,8972,2,07/16/2022
15,18302,2,07/16/2022
15,35005,7,07/16/2022
16,205,2,07/16/2022
16,2510,2,07/16/2022
16,3267,1,07/16/2022
16,3462,2,07/16/2022
16,3561,1,07/16/2022
16,4134,1,07/16/2022
16,4732,2,07/16/2022
16,4837,3,07/16/2022
16,6140,1,07/16/2022
16,8560,2,07/16/2022
16,8972,2,07/16/2022
16,9808,1,07/16/2022
16,9929,1,07/16/2022
16,12406,1,07/16/2022
16,18302,2,07/16/2022
16,35005,7,07/16/2022
17,3,2,07/16/2022
17,209,4,07/16/2022
17,714,5,07/16/2022
17,1239,15,07/16/2022
17,2152,16,07/16/2022
17,2642,7,07/16/2022
17,2914,2,07/16/2022
17,3356,2,07/16/2022
17,3561,12,07/16/2022
17,3699,2,07/16/2022
17,3701,3,07/16/2022
17,4513,1,07/16/2022
17,4732,2,07/16/2022
17,5691,2,07/16/2022
17,6432,3,07/16/2022
17,6517,708,07/16/2022
17,7132,6,07/16/2022
17,8070,5,07/16/2022
17,8560,2,07/16/2022
17,8972,2,07/16/2022
17,9156,9,07/16/2022
17,10532,3,07/16/2022
17,12182,4,07/16/2022
17,15169,80,07/16/2022
17,18924,48,07/16/2022
17,19024,2,07/16/2022
17,21844,24,07/16/2022
17,25751,2,07/16/2022
17,30217,11,07/16/2022
17,31976,3,07/16/2022
17,33694,2,07/16/2022
17,36856,16,07/16/2022
18,3356,2,07/16/2022
18,4755,190,07/16/2022
18,7132,1,07/16/2022
18,8075,4,07/16/2022
18,8972,2,07/16/2022
18,15169,4,07/16/2022
19,7132,2,07/16/2022
19,8070,2,07/16/2022
19,8075,2,07/16/2022
10,209,1,07/17/2022
10,701,5,07/17/2022
10,2828,1,07/17/2022
10,2907,23,07/17/2022
10,3240,1,07/17/2022
10,3267,1279,07/17/2022
10,3269,1,07/17/2022
10,3561,25,07/17/2022
10,3671,9,07/17/2022
10,3786,1,07/17/2022
10,4134,1,07/17/2022
10,4766,2,07/17/2022
10,5396,12,07/17/2022
10,5462,1,07/17/2022
10,5617,4,07/17/2022
10,6386,1,07/17/2022
10,6432,1,07/17/2022
10,6724,1,07/17/2022
10,6939,1,07/17/2022
10,6993,2,07/17/2022
10,8151,1,07/17/2022
10,8584,1,07/17/2022
10,8638,1,07/17/2022
10,8708,1,07/17/2022
10,9498,1,07/17/2022
10,9617,1,07/17/2022
10,10429,1,07/17/2022
10,10532,1,07/17/2022
10,11427,1,07/17/2022
10,11683,1,07/17/2022
10,12252,52,07/17/2022
10,13462,13,07/17/2022
10,13749,2,07/17/2022
10,13867,1,07/17/2022
10,14291,1,07/17/2022
10,15412,1,07/17/2022
10,16338,1,07/17/2022
10,16509,2,07/17/2022
10,17633,1,07/17/2022
10,19262,1,07/17/2022
10,24783,1,07/17/2022
10,26085,1,07/17/2022
10,33489,1,07/17/2022
10,33651,1,07/17/2022
10,35592,1,07/17/2022
11,8,2,07/17/2022
11,27,1,07/17/2022
11,73,5,07/17/2022
11,2828,2,07/17/2022
11,2907,8,07/17/2022
11,3265,1351,07/17/2022
11,3356,1,07/17/2022
11,3462,5,07/17/2022
11,4134,16,07/17/2022
11,4323,2,07/17/2022
11,4837,2,07/17/2022
11,5078,4,07/17/2022
11,5396,3,07/17/2022
11,5617,1,07/17/2022
11,6461,24,07/17/2022
11,6830,3,07/17/2022
11,9381,2,07/17/2022
11,9803,2,07/17/2022
11,10429,1,07/17/2022
11,11486,4,07/17/2022
11,12252,3,07/17/2022
11,12302,38,07/17/2022
11,13693,1,07/17/2022
11,13749,252,07/17/2022
11,14777,6,07/17/2022
11,14778,13,07/17/2022
11,14780,1,07/17/2022
11,15542,4,07/17/2022
11,17773,2,07/17/2022
11,17785,1,07/17/2022
11,17897,2,07/17/2022
11,21565,1,07/17/2022
11,31252,1060,07/17/2022
11,34320,1,07/17/2022
12,16,1,07/17/2022
12,47,1,07/17/2022
12,1312,82,07/17/2022
12,2907,1,07/17/2022
12,2915,7,07/17/2022
12,3267,1279,07/17/2022
12,3557,1,07/17/2022
12,3561,6,07/17/2022
12,4323,8,07/17/2022
12,4814,3,07/17/2022
12,5396,43,07/17/2022
12,5617,1,07/17/2022
12,7018,155,07/17/2022
12,7132,6,07/17/2022
12,7377,75,07/17/2022
12,10429,1,07/17/2022
12,11414,14,07/17/2022
12,12252,3,07/17/2022
12,13749,816,07/17/2022
12,19918,189,07/17/2022
12,29863,4,07/17/2022
12,30099,4,07/17/2022
12,33260,4,07/17/2022
12,36351,1,07/17/2022
13,8,2,07/17/2022
13,27,2,07/17/2022
13,2828,2,07/17/2022
13,2907,2,07/17/2022
13,3320,2,07/17/2022
13,4323,1,07/17/2022
13,4812,1,07/17/2022
13,5078,1,07/17/2022
13,5396,2,07/17/2022
13,5617,1,07/17/2022
13,9929,1,07/17/2022
13,10429,1,07/17/2022
13,12252,3,07/17/2022
13,13693,1,07/17/2022
13,13749,1,07/17/2022
13,15542,1,07/17/2022
13,31252,2,07/17/2022
14,2907,19,07/17/2022
14,3267,1279,07/17/2022
14,4323,1,07/17/2022
14,5396,82,07/17/2022
14,7132,2,07/17/2022
14,10429,1,07/17/2022
14,12252,1,07/17/2022
14,13749,154,07/17/2022
14,15542,3,07/17/2022
14,22855,14,07/17/2022
14,31252,273,07/17/2022
14,31976,84,07/17/2022
14,33651,53,07/17/2022
15,8,2,07/17/2022
15,27,1,07/17/2022
15,2828,2,07/17/2022
15,2907,2,07/17/2022
15,3320,2,07/17/2022
15,3561,1,07/17/2022
15,4323,2,07/17/2022
15,4812,2,07/17/2022
15,5078,6,07/17/2022
15,5396,1,07/17/2022
15,5617,2,07/17/2022
15,8070,2,07/17/2022
15,10429,1,07/17/2022
15,12252,2,07/17/2022
15,13693,2,07/17/2022
15,13749,1,07/17/2022
15,15542,1,07/17/2022
15,31252,1,07/17/2022
16,8,3,07/17/2022
16,27,1,07/17/2022
16,2828,2,07/17/2022
16,2907,2,07/17/2022
16,3320,4,07/17/2022
16,4323,2,07/17/2022
16,4812,1,07/17/2022
16,5078,6,07/17/2022
16,5396,1,07/17/2022
16,9929,1,07/17/2022
16,10429,1,07/17/2022
16,12252,3,07/17/2022
16,13693,4,07/17/2022
16,13749,2,07/17/2022
16,15542,1,07/17/2022
17,71,4,07/17/2022
17,209,3,07/17/2022
17,714,26,07/17/2022
17,2152,42,07/17/2022
17,3561,1,07/17/2022
17,5078,2,07/17/2022
17,6517,543,07/17/2022
17,8070,1,07/17/2022
17,8075,2,07/17/2022
17,12182,18,07/17/2022
17,12222,1,07/17/2022
17,13693,2,07/17/2022
17,15169,9,07/17/2022
17,18924,48,07/17/2022
17,19306,7,07/17/2022
17,21844,5,07/17/2022
17,25867,7,07/17/2022
17,36856,1,07/17/2022
18,3356,1,07/17/2022
18,5078,1,07/17/2022
18,8070,2,07/17/2022
18,9370,1,07/17/2022
18,9848,3428,07/17/2022
18,13693,1,07/17/2022
18,15169,4,07/17/2022
19,3561,2,07/17/2022
19,8070,2,07/17/2022
10,209,3,07/18/2022
10,701,3,07/18/2022
10,714,1,07/18/2022
10,2152,1,07/18/2022
10,2819,1,07/18/2022
10,2914,1,07/18/2022
10,3269,1,07/18/2022
10,3462,1,07/18/2022
10,3561,37,07/18/2022
10,3671,15,07/18/2022
10,4837,1,07/18/2022
10,5384,1,07/18/2022
10,5617,4,07/18/2022
10,5645,1,07/18/2022
10,5778,1,07/18/2022
10,6147,1,07/18/2022
10,6432,1,07/18/2022
10,6724,1,07/18/2022
10,6939,1,07/18/2022
10,7029,1,07/18/2022
10,7228,1,07/18/2022
10,7314,4051,07/18/2022
10,7643,1,07/18/2022
10,7738,1,07/18/2022
10,7992,1,07/18/2022
10,8075,1,07/18/2022
10,8341,1,07/18/2022
10,9143,2,07/18/2022
10,9318,2,07/18/2022
10,11486,1,07/18/2022
10,11643,2,07/18/2022
10,11829,1,07/18/2022
10,11913,1,07/18/2022
10,12322,1,07/18/2022
10,12392,1,07/18/2022
10,12929,1,07/18/2022
10,13237,2,07/18/2022
10,13367,1,07/18/2022
10,13462,21,07/18/2022
10,15635,1,07/18/2022
10,15663,1,07/18/2022
10,15802,1,07/18/2022
10,15857,4,07/18/2022
10,19262,1,07/18/2022
10,19296,1,07/18/2022
10,21844,1,07/18/2022
10,24851,4,07/18/2022
10,26347,1,07/18/2022
10,27699,2,07/18/2022
10,28753,1,07/18/2022
10,29717,1,07/18/2022
10,33668,1,07/18/2022
10,36727,1,07/18/2022
11,703,1,07/18/2022
11,3215,2,07/18/2022
11,3265,1349,07/18/2022
11,4134,5,07/18/2022
11,4766,8,07/18/2022
11,4812,1,07/18/2022
11,4837,4,07/18/2022
11,5408,2,07/18/2022
11,6461,28,07/18/2022
11,7314,3,07/18/2022
11,9394,1,07/18/2022
11,9931,2,07/18/2022
11,12252,4,07/18/2022
11,12390,2,07/18/2022
11,12392,11,07/18/2022
11,14777,14,07/18/2022
11,14778,6,07/18/2022
11,15169,4,07/18/2022
11,15772,1,07/18/2022
11,17429,1,07/18/2022
11,18182,1,07/18/2022
11,21844,13,07/18/2022
11,24851,2,07/18/2022
11,25532,1,07/18/2022
11,28753,842,07/18/2022
11,32743,4,07/18/2022
12,16,1,07/18/2022
12,47,1,07/18/2022
12,680,2,07/18/2022
12,1312,97,07/18/2022
12,2152,1,07/18/2022
12,3561,7,07/18/2022
12,3701,1,07/18/2022
12,4323,8,07/18/2022
12,4814,8,07/18/2022
12,5650,62,07/18/2022
12,7018,200,07/18/2022
12,7132,3,07/18/2022
12,7314,164,07/18/2022
12,7377,94,07/18/2022
12,11414,2,07/18/2022
12,12252,16,07/18/2022
12,12392,1,07/18/2022
12,15857,2,07/18/2022
12,16572,6,07/18/2022
12,17429,1,07/18/2022
12,19918,487,07/18/2022
12,28753,792,07/18/2022
12,29863,4,07/18/2022
12,33260,8,07/18/2022
12,33650,10,07/18/2022
12,33651,24,07/18/2022
13,3215,4,07/18/2022
13,4134,2,07/18/2022
13,4837,2,07/18/2022
13,5408,1,07/18/2022
13,9394,1,07/18/2022
13,12392,24,07/18/2022
13,15857,1,07/18/2022
13,21844,1,07/18/2022
13,24851,4,07/18/2022
13,28753,3,07/18/2022
14,7132,18,07/18/2022
14,7314,3810,07/18/2022
14,12252,55,07/18/2022
14,12392,1,07/18/2022
14,14777,2,07/18/2022
14,15857,3,07/18/2022
14,17429,1,07/18/2022
14,21844,13,07/18/2022
14,22855,30,07/18/2022
14,24851,2,07/18/2022
14,28753,849,07/18/2022
14,29895,30,07/18/2022
14,31976,119,07/18/2022
14,33651,214,07/18/2022
15,2152,2,07/18/2022
15,3215,2,07/18/2022
15,3356,1,07/18/2022
15,4134,3,07/18/2022
15,5408,2,07/18/2022
15,6429,1,07/18/2022
15,8070,2,07/18/2022
15,12392,11,07/18/2022
15,21844,1,07/18/2022
15,24851,4,07/18/2022
15,28753,2,07/18/2022
16,3215,2,07/18/2022
16,4134,9,07/18/2022
16,4812,1,07/18/2022
16,4837,4,07/18/2022
16,5408,2,07/18/2022
16,12392,11,07/18/2022
16,15857,1,07/18/2022
16,21844,2,07/18/2022
16,24851,4,07/18/2022
16,28753,3,07/18/2022
16,30380,1,07/18/2022
16,36856,4,07/18/2022
17,131,2,07/18/2022
17,209,4,07/18/2022
17,714,10,07/18/2022
17,1239,16,07/18/2022
17,2152,30,07/18/2022
17,3561,8,07/18/2022
17,3701,3,07/18/2022
17,4134,2,07/18/2022
17,4323,6,07/18/2022
17,5408,2,07/18/2022
17,6432,6,07/18/2022
17,7046,36,07/18/2022
17,8070,3,07/18/2022
17,9156,6,07/18/2022
17,10763,1,07/18/2022
17,10933,2,07/18/2022
17,11305,2,07/18/2022
17,11486,9,07/18/2022
17,12182,3,07/18/2022
17,12217,5,07/18/2022
17,12222,7,07/18/2022
17,13867,14,07/18/2022
17,13884,1,07/18/2022
17,14744,66,07/18/2022
17,15169,65,07/18/2022
17,18924,48,07/18/2022
17,19041,6,07/18/2022
17,19306,15,07/18/2022
17,21844,23,07/18/2022
17,22277,4,07/18/2022
17,25786,1,07/18/2022
17,29720,2,07/18/2022
17,30217,13,07/18/2022
17,30589,12,07/18/2022
17,33419,5,07/18/2022
17,36856,11,07/18/2022
18,3356,1,07/18/2022
18,4134,1,07/18/2022
18,5408,1,07/18/2022
18,7314,15,07/18/2022
18,8070,2,07/18/2022
18,9457,1,07/18/2022
18,15169,4,07/18/2022
19,111,1,07/18/2022
19,209,15,07/18/2022
19,553,32,07/18/2022
19,1668,12,07/18/2022
19,2152,64,07/18/2022
19,3356,18,07/18/2022
19,3561,6,07/18/2022
19,3614,2,07/18/2022
19,3701,2,07/18/2022
19,4182,70,07/18/2022
19,4264,1,07/18/2022
19,4265,1,07/18/2022
19,4323,11,07/18/2022
19,4436,114,07/18/2022
19,4513,6,07/18/2022
19,6318,30,07/18/2022
19,6432,23,07/18/2022
19,6461,8,07/18/2022
19,6971,53,07/18/2022
19,7224,4,07/18/2022
19,7859,16,07/18/2022
19,8070,1,07/18/2022
19,8075,2,07/18/2022
19,8176,6,07/18/2022
19,9729,14,07/18/2022
19,10763,1,07/18/2022
19,10794,22,07/18/2022
19,10912,21,07/18/2022
19,11266,22,07/18/2022
19,11305,171,07/18/2022
19,11486,8,07/18/2022
19,11643,7,07/18/2022
19,11922,3,07/18/2022
19,12179,11,07/18/2022
19,12182,24,07/18/2022
19,12222,40,07/18/2022
19,13703,3,07/18/2022
19,14776,2,07/18/2022
19,14780,53,07/18/2022
19,15169,50,07/18/2022
19,15830,2,07/18/2022
19,17231,17,07/18/2022
19,19296,6,07/18/2022
19,21844,2,07/18/2022
19,22277,2,07/18/2022
19,23010,2,07/18/2022
19,26101,12,07/18/2022
19,26228,2,07/18/2022
19,29720,3,07/18/2022
19,36856,2,07/18/2022
10,1257,2,07/19/2022
10,2856,1,07/19/2022
10,2914,2,07/19/2022
10,3243,1,07/19/2022
10,3249,1,07/19/2022
10,3269,1,07/19/2022
10,3356,1,07/19/2022
10,3549,1,07/19/2022
10,3561,80,07/19/2022
10,3671,14,07/19/2022
10,4230,2,07/19/2022
10,4766,1,07/19/2022
10,4837,2,07/19/2022
10,5033,1,07/19/2022
10,6385,1,07/19/2022
10,6432,2,07/19/2022
10,6461,1,07/19/2022
10,6713,1,07/19/2022
10,6724,1,07/19/2022
10,6939,2,07/19/2022
10,7015,1,07/19/2022
10,7757,1,07/19/2022
10,7853,1,07/19/2022
10,8346,1,07/19/2022
10,9371,1,07/19/2022
10,9498,1,07/19/2022
10,9908,1,07/19/2022
10,11473,1,07/19/2022
10,13237,2,07/19/2022
10,13462,18,07/19/2022
10,13609,1,07/19/2022
10,13867,2,07/19/2022
10,14780,1,07/19/2022
10,15083,1,07/19/2022
10,15334,1,07/19/2022
10,19094,1,07/19/2022
10,19548,2,07/19/2022
10,20214,1,07/19/2022
10,20773,1,07/19/2022
10,22047,1,07/19/2022
10,22909,1,07/19/2022
10,23606,1,07/19/2022
10,23771,1,07/19/2022
10,26831,1,07/19/2022
